population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Pharmacy,,Member,7396.82,13,12,77,10,,568.98615385,739.682,1.3928957981,408.49154303,531.03900594
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Professional,,Member,40258.29,13,12,165,10,,3096.7915385,4025.829,1.3928957981,2223.2758134,2890.2585574
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Total,,Member,129763.39,13,12,,,,9981.7992308,,1.3928957981,7166.2210802,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,ER,,Member,384986.67,992,785,207,116,,388.09140121,3318.8506034,1.3928957981,278.6219915,2382.69841
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Inpatient,,Member,825606.36,992,785,61,37,,832.26447581,22313.685405,1.3928957981,597.50663111,16019.637245
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Maternity,,Member,16505.05,992,785,39,13,,16.638155242,1269.6192308,1.3928957981,11.945010721,911.49620274
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Medical,,Member,4438060.63,992,785,8392,854,,4473.8514415,5196.7923068,1.3928957981,3211.9067684,3730.9268317
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Office Visit,,Member,109013.23,992,785,565,420,,109.89236895,259.55530952,1.3928957981,78.894895873,186.34223025
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Outpatient,,Member,1709515.76,992,785,1564,424,,1723.3021774,4031.8767925,1.3928957981,1237.2082533,2894.6004417
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Pharmacy,,Member,1087702.37,992,785,7536,763,,1096.4741633,1425.560118,1.3928957981,787.19037333,1023.4506558
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Professional,,Member,1902938.51,992,785,7822,854,,1918.2847883,2228.2652342,1.3928957981,1377.1918839,1599.7357715
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Total,,Member,5525763,992,785,,,,5570.3256048,,1.3928957981,3999.0971417,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,ER,,Member,120660.1,502,415,81,55,1,240.35876494,2193.82,1.3928957981,172.56047816,1575.0065461
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Inpatient,,Member,202861.22,502,415,19,11,1,404.10601594,18441.929091,1.3928957981,290.11934453,13239.991905
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Maternity,,Member,8440.91,502,415,17,6,1,16.814561753,1406.8183333,1.3928957981,12.071658035,1009.9953889
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Medical,,Member,1782782.17,502,415,3726,422,1,3551.3589044,4224.6022986,1.3928957981,2549.622814,3032.9636319
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Office Visit,,Member,50458.45,502,415,249,199,1,100.51484064,253.56005025,1.3928957981,72.162498283,182.03806099
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Outpatient,,Member,802548.82,502,415,699,204,1,1598.7028287,3934.0628431,1.3928957981,1147.7547932,2824.3769911
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Pharmacy,,Member,524839.92,502,415,3511,378,1,1045.4978486,1388.4653968,1.3928957981,750.59300921,996.81928737
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Professional,,Member,777372.13,502,415,3479,422,1,1548.5500598,1842.1140521,1.3928957981,1111.7486763,1322.5067192
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Total,,Member,2307622.09,502,415,,,1,4596.856753,,1.3928957981,3300.2158232,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,,,Member,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Maternity,,Member,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Medical,,Member,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Pharmacy,,Member,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Total,,Member,,,,,,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,,,Member,,6,6,0,0,3,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,ER,,Member,7120.11,6,6,3,2,3,1186.685,3560.055,1.3928957981,851.95533049,2555.8659915
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Medical,,Member,13395.74,6,6,44,4,3,2232.6233333,3348.935,1.3928957981,1602.8645764,2404.2968646
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Office Visit,,Member,907.85,6,6,6,3,3,151.30833333,302.61666667,1.3928957981,108.62860922,217.25721844
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Outpatient,,Member,8597.26,6,6,10,2,3,1432.8766667,4298.63,1.3928957981,1028.7034167,3086.1102502
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Pharmacy,,Member,3622.58,6,6,46,4,3,603.76333333,905.645,1.3928957981,433.45908155,650.18862232
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Professional,,Member,4798.48,6,6,39,4,3,799.74666667,1199.62,1.3928957981,574.16115962,861.24173944
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Total,,Member,17018.32,6,6,,,3,2836.3866667,,1.3928957981,2036.3236579,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,ER,,Member,593413.98,1131,847,293,164,4,524.68079576,3618.3779268,1.3928957981,376.68345075,2597.7377
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Inpatient,,Member,1623393.64,1131,847,94,63,4,1435.3613086,25768.153016,1.3928957981,1030.4872127,18499.699009
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Maternity,,Member,16054.61,1131,847,41,13,4,14.195057471,1234.97,1.3928957981,10.191040486,886.62052229
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Medical,,Member,6616990.45,1131,847,10787,974,4,5850.5662688,6793.624692,1.3928957981,4200.2899835,4877.3387796
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Office Visit,,Member,119247.09,1131,847,644,462,4,105.43509284,258.11058442,1.3928957981,75.69488901,185.3050205
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Outpatient,,Member,2481321.16,1131,847,2682,528,4,2193.9179134,4699.4718939,1.3928957981,1575.0768409,3373.8861876
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Pharmacy,,Member,1447177.42,1131,847,9327,878,4,1279.5556322,1648.2658542,1.3928957981,918.62983142,1183.3375163
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Professional,,Member,2512275.65,1131,847,9490,973,4,2221.2870469,2581.9893628,1.3928957981,1594.7259299,1853.6845084
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Total,,Member,8064167.87,1131,847,,,4,7130.121901,,1.3928957981,5118.9198149,
Total,run3,Engaged,2018,Biometrics,Total,Total,ER,,Member,350265.2,1056,889,203,124,5,331.6905303,2824.7193548,1.3928957981,238.13018229,2027.9473588
Total,run3,Engaged,2018,Biometrics,Total,Total,Inpatient,,Member,795192.58,1056,889,31,24,5,753.02327652,33133.024167,1.3928957981,540.6170925,23787.15207
Total,run3,Engaged,2018,Biometrics,Total,Total,Maternity,,Member,9949.21,1056,889,18,8,5,9.4216003788,1243.65125,1.3928957981,6.7640381942,892.85304163
Total,run3,Engaged,2018,Biometrics,Total,Total,Medical,,Member,3745693.9,1056,889,6484,833,5,3547.0586174,4496.6313325,1.3928957981,2546.5355142,3228.261108
Total,run3,Engaged,2018,Biometrics,Total,Total,Office Visit,,Member,73012.19,1056,889,372,298,5,69.140331439,245.00734899,1.3928957981,49.637834743,175.8978305
Total,run3,Engaged,2018,Biometrics,Total,Total,Outpatient,,Member,1407840.01,1056,889,1361,443,5,1333.1818277,3177.9684199,1.3928957981,957.12962124,2281.5550339
Total,run3,Engaged,2018,Biometrics,Total,Total,Pharmacy,,Member,1327711.31,1056,889,6889,712,5,1257.3023769,1864.7630758,1.3928957981,902.6535787,1338.7671055
Total,run3,Engaged,2018,Biometrics,Total,Total,Professional,,Member,1542661.31,1056,889,6064,831,5,1460.8535133,1856.3914681,1.3928957981,1048.7888005,1332.7568872
Total,run3,Engaged,2018,Biometrics,Total,Total,Total,,Member,5073405.21,1056,889,,,5,4804.3609943,,1.3928957981,3449.1890929,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,,,Member,,,,0,0,6,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Medical,,Member,,,,0,0,6,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Pharmacy,,Member,,,,0,0,6,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Total,,Member,,,,,,6,,,1.3928957981,,
Total,run3,Engaged,2018,MEP Login,Total,Total,ER,,Member,23471.61,115,98,20,12,7,204.10095652,1955.9675,1.3928957981,146.5299535,1404.2453877
Total,run3,Engaged,2018,MEP Login,Total,Total,Inpatient,,Member,150420.91,115,98,5,4,7,1308.007913,37605.2275,1.3928957981,939.05654309,26997.875614
Total,run3,Engaged,2018,MEP Login,Total,Total,Maternity,,Member,6490.93,115,98,10,4,7,56.442869565,1622.7325,1.3928957981,40.521961257,1165.0063861
Total,run3,Engaged,2018,MEP Login,Total,Total,Medical,,Member,462439.98,115,98,900,89,7,4021.2172174,5195.9548315,1.3928957981,2886.9476259,3730.325584
Total,run3,Engaged,2018,MEP Login,Total,Total,Office Visit,,Member,9245.43,115,98,52,35,7,80.395043478,264.15514286,1.3928957981,57.71791658,189.64458305
Total,run3,Engaged,2018,MEP Login,Total,Total,Outpatient,,Member,108529.48,115,98,147,47,7,943.7346087,2309.1378723,1.3928957981,677.53424915,1657.7965671
Total,run3,Engaged,2018,MEP Login,Total,Total,Pharmacy,,Member,225875.21,115,98,696,76,7,1964.1322609,2972.0422368,1.3928957981,1410.1071046,2133.7146978
Total,run3,Engaged,2018,MEP Login,Total,Total,Professional,,Member,203489.59,115,98,836,89,7,1769.4746957,2286.3998876,1.3928957981,1270.3568336,1641.4723131
Total,run3,Engaged,2018,MEP Login,Total,Total,Total,,Member,688315.19,115,98,,,7,5985.3494783,,1.3928957981,4297.0547305,
Total,run3,Engaged,2018,Biometrics,Total,Total,ER,,Employee,751418.84,2398,1956,410,236,,384.16096115,,1.3928957981,275.8002154,
Total,run3,Engaged,2018,Biometrics,Total,Total,Inpatient,,Employee,1438601.65,2398,1956,80,59,,735.48141616,,1.3928957981,528.02328585,
Total,run3,Engaged,2018,Biometrics,Total,Total,Maternity,,Employee,19205.23,2398,1956,33,12,,9.8186247444,,1.3928957981,7.049073418,
Total,run3,Engaged,2018,Biometrics,Total,Total,Medical,,Employee,7355720.82,2398,1956,13379,1604,,3760.5934663,,1.3928957981,2699.8383306,
Total,run3,Engaged,2018,Biometrics,Total,Total,Office Visit,,Employee,165003.56,2398,1956,850,651,,84.357648262,,1.3928957981,60.562784652,
Total,run3,Engaged,2018,Biometrics,Total,Total,Outpatient,,Employee,2820511.85,2398,1956,2680,814,,1441.9794734,,1.3928957981,1035.2385838,
Total,run3,Engaged,2018,Biometrics,Total,Total,Pharmacy,,Employee,2317240.84,2398,1956,13334,1411,,1184.683456,,1.3928957981,850.51836445,
Total,run3,Engaged,2018,Biometrics,Total,Total,Professional,,Employee,3096607.32,2398,1956,12407,1601,,1583.1325767,,1.3928957981,1136.576461,
Total,run3,Engaged,2018,Biometrics,Total,Total,Total,,Employee,9672961.66,2398,1956,,,,4945.2769223,,1.3928957981,3550.3566951,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,ER,,Employee,593413.98,1131,847,293,164,,700.60682409,,1.3928957981,502.98581204,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Inpatient,,Employee,925911.64,1131,847,57,41,,1093.1660449,,1.3928957981,784.81537985,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Maternity,,Employee,16054.61,1131,847,41,13,,18.954675325,,1.3928957981,13.60810719,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Medical,,Employee,4446366.73,1131,847,7059,725,,5249.547497,,1.3928957981,3768.8013018,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Office Visit,,Employee,119247.09,1131,847,644,462,,140.7875915,,1.3928957981,101.07546573,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Outpatient,,Employee,1794123.71,1131,847,1558,385,,2118.2098111,,1.3928957981,1520.7238144,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Pharmacy,,Employee,1034644.94,1131,847,6585,658,,1221.5406612,,1.3928957981,876.97921326,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Professional,,Employee,1726331.38,1131,847,6440,724,,2038.1716411,,1.3928957981,1463.2621075,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Total,,Employee,5481011.67,1131,847,,,,6471.0881582,,1.3928957981,4645.780515,
Total,run3,Engaged,2018,MEP Login,Total,Total,ER,,Employee,416804.55,1706,1368,251,154,,304.6816886,,1.3928957981,218.73975714,
Total,run3,Engaged,2018,MEP Login,Total,Total,Inpatient,,Employee,1096502.19,1706,1368,67,49,,801.5366886,,1.3928957981,575.44626791,
Total,run3,Engaged,2018,MEP Login,Total,Total,Maternity,,Employee,17843.24,1706,1368,40,13,,13.043304094,,1.3928957981,9.3641635731,
Total,run3,Engaged,2018,MEP Login,Total,Total,Medical,,Employee,5423514.63,1706,1368,10432,1153,,3964.5574781,,1.3928957981,2846.2699676,
Total,run3,Engaged,2018,MEP Login,Total,Total,Office Visit,,Employee,130885.66,1706,1368,686,514,,95.676652047,,1.3928957981,68.689023384,
Total,run3,Engaged,2018,MEP Login,Total,Total,Outpatient,,Employee,1973210.05,1706,1368,1996,579,,1442.4050073,,1.3928957981,1035.5440869,
Total,run3,Engaged,2018,MEP Login,Total,Total,Pharmacy,,Employee,1629405.03,1706,1368,9910,1032,,1191.0855482,,1.3928957981,855.11461078,
Total,run3,Engaged,2018,MEP Login,Total,Total,Professional,,Employee,2353802.39,1706,1368,9665,1153,,1720.6157822,,1.3928957981,1235.2796128,
Total,run3,Engaged,2018,MEP Login,Total,Total,Total,,Employee,7052919.66,1706,1368,,,,5155.6430263,,1.3928957981,3701.3845784,
Total,run3,Engaged,2018,Tier,Total,Total,ER,High,Employee,548468.29,1639,1268,295,176,,432.54597003,,1.3928957981,310.53720646,
Total,run3,Engaged,2018,Tier,Total,Total,Inpatient,High,Employee,1116501.25,1639,1268,75,51,,880.52149054,,1.3928957981,632.15173148,
Total,run3,Engaged,2018,Tier,Total,Total,Maternity,High,Employee,13721.03,1639,1268,27,9,,10.821001577,,1.3928957981,7.7687086085,
Total,run3,Engaged,2018,Tier,Total,Total,Medical,High,Employee,5788625.88,1639,1268,9996,1075,,4565.1623659,,1.3928957981,3277.4615102,
Total,run3,Engaged,2018,Tier,Total,Total,Office Visit,High,Employee,124337.93,1639,1268,640,481,,98.058304416,,1.3928957981,70.398880197,
Total,run3,Engaged,2018,Tier,Total,Total,Outpatient,High,Employee,2342494.97,1639,1268,2127,552,,1847.3935095,,1.3928957981,1326.2969936,
Total,run3,Engaged,2018,Tier,Total,Total,Pharmacy,High,Employee,1515374.12,1639,1268,9476,972,,1195.09,,1.3928957981,857.989522,
Total,run3,Engaged,2018,Tier,Total,Total,Professional,High,Employee,2329629.66,1639,1268,9145,1074,,1837.2473659,,1.3928957981,1319.0127851,
Total,run3,Engaged,2018,Tier,Total,Total,Total,High,Employee,7304000,1639,1268,,,,5760.2523659,,1.3928957981,4135.4510322,
Total,run3,Engaged,2018,Tier,Total,Total,ER,Low,Employee,304577.67,1171,987,181,109,,308.58933131,,1.3928957981,221.54516636,
Total,run3,Engaged,2018,Tier,Total,Total,Inpatient,Low,Employee,685972.76,1171,987,30,23,,695.00786221,,1.3928957981,498.96615609,
Total,run3,Engaged,2018,Tier,Total,Total,Maternity,Low,Employee,10915.12,1171,987,19,7,,11.058885512,,1.3928957981,7.9394923345,
Total,run3,Engaged,2018,Tier,Total,Total,Medical,Low,Employee,3159414.13,1171,987,5871,762,,3201.0274873,,1.3928957981,2298.1098024,
Total,run3,Engaged,2018,Tier,Total,Total,Office Visit,Low,Employee,62769.91,1171,987,333,262,,63.596666667,,1.3928957981,45.65787818,
Total,run3,Engaged,2018,Tier,Total,Total,Outpatient,Low,Employee,1125593.32,1171,987,1128,387,,1140.4187639,,1.3928957981,818.73946744,
Total,run3,Engaged,2018,Tier,Total,Total,Pharmacy,Low,Employee,1175599.06,1171,987,5818,644,,1191.0831408,,1.3928957981,855.11288243,
Total,run3,Engaged,2018,Tier,Total,Total,Professional,Low,Employee,1347848.05,1171,987,5510,760,,1365.6008612,,1.3928957981,980.40417888,
Total,run3,Engaged,2018,Tier,Total,Total,Total,Low,Employee,4335013.19,1171,987,,,,4392.1106282,,1.3928957981,3153.2226849,
Total,run3,Engaged,2018,Total,Total,Total,ER,,Employee,853045.96,2810,2255,476,285,,378.29089135,,1.3928957981,271.58592328,
Total,run3,Engaged,2018,Total,Total,Total,Inpatient,,Employee,1802474.01,2810,2255,105,74,,799.32328603,,1.3928957981,573.85720248,
Total,run3,Engaged,2018,Total,Total,Total,Maternity,,Employee,24636.15,2810,2255,46,16,,10.925121951,,1.3928957981,7.8434596229,
Total,run3,Engaged,2018,Total,Total,Total,Medical,,Employee,8948040.01,2810,2255,15867,1837,,3968.0886962,,1.3928957981,2848.8051308,
Total,run3,Engaged,2018,Total,Total,Total,Office Visit,,Employee,187107.84,2810,2255,973,743,,82.974651885,,1.3928957981,59.569891731,
Total,run3,Engaged,2018,Total,Total,Total,Outpatient,,Employee,3468088.29,2810,2255,3255,939,,1537.9548958,,1.3928957981,1104.142103,
Total,run3,Engaged,2018,Total,Total,Total,Pharmacy,,Employee,2690973.18,2810,2255,15294,1616,,1193.3362217,,1.3928957981,856.73043408,
Total,run3,Engaged,2018,Total,Total,Total,Professional,,Employee,3677477.71,2810,2255,14655,1834,,1630.8105144,,1.3928957981,1170.8058253,
Total,run3,Engaged,2018,Total,Total,Total,Total,,Employee,11639013.19,2810,2255,,,,5161.424918,,1.3928957981,3705.5355649,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Medical,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Pharmacy,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Total,,Employee,,,,,,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Medical,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Pharmacy,,Employee,,,,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Total,,Employee,,,,,,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,,,Employee,,13,12,0,0,,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,ER,,Employee,11659.39,13,12,4,3,,971.61583333,,1.3928957981,697.55098311,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Medical,,Employee,30558.38,13,12,159,9,,2546.5316667,,1.3928957981,1828.2284074,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Office Visit,,Employee,1067.41,13,12,7,4,,88.950833333,,1.3928957981,63.860364469,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Outpatient,,Employee,14557.45,13,12,13,3,,1213.1208333,,1.3928957981,870.93437643,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Pharmacy,,Employee,7362.61,13,12,71,9,,613.55083333,,1.3928957981,440.48580962,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Professional,,Employee,16000.93,13,12,154,9,,1333.4108333,,1.3928957981,957.29403101,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Total,,Employee,37920.99,13,12,,,,3160.0825,,1.3928957981,2268.7142171,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,ER,,Employee,276269.57,992,785,166,96,,351.93575796,,1.3928957981,252.66481416,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Inpatient,,Employee,615341.63,992,785,45,29,,783.8746879,,1.3928957981,562.76620905,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Maternity,,Employee,8509.24,992,785,13,5,,10.839796178,,1.3928957981,7.7822017937,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Medical,,Employee,3100251.16,992,785,6030,667,,3949.364535,,1.3928957981,2835.3625163,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Office Visit,,Employee,82405.88,992,785,419,314,,104.97564331,,1.3928957981,75.365036966,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Outpatient,,Employee,1134883.17,992,785,1146,324,,1445.7110446,,1.3928957981,1037.9175862,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Pharmacy,,Employee,825891.4,992,785,5691,601,,1052.0909554,,1.3928957981,755.32639043,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Professional,,Employee,1350026.36,992,785,5596,667,,1719.7788025,,1.3928957981,1234.6787211,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Total,,Employee,3926142.56,992,785,,,,5001.4554904,,1.3928957981,3590.6889067,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,ER,,Employee,111641.75,502,415,73,48,1,269.01626506,,1.3928957981,193.13452265,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Inpatient,,Employee,190589.61,502,415,18,10,1,459.25207229,,1.3928957981,329.71028624,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Maternity,,Employee,1500,502,415,1,1,1,3.6144578313,,1.3928957981,2.5949233505,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Medical,,Employee,1328863.41,502,415,2893,346,1,3202.080506,,1.3928957981,2298.8657949,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Office Visit,,Employee,41058.92,502,415,192,157,1,98.937156627,,1.3928957981,71.029833504,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Outpatient,,Employee,539774,502,415,559,165,1,1300.660241,,1.3928957981,933.78143774,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Pharmacy,,Employee,477106.6,502,415,2845,310,1,1149.6544578,,1.3928957981,825.37003802,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Professional,,Employee,598499.8,502,415,2666,346,1,1442.1681928,,1.3928957981,1035.3740709,
Total,run3,Engaged,2018,Wellness Workshops,Total,Total,Total,,Employee,1805970.01,502,415,,,1,4351.7349639,,1.3928957981,3124.2358329,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,,,Employee,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Maternity,,Employee,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Medical,,Employee,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Pharmacy,,Employee,,,,0,0,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Challenges,Total,Total,Total,,Employee,,,,,,2,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,,,Employee,,6,6,0,0,3,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,ER,,Employee,7120.11,6,6,3,2,3,1186.685,,1.3928957981,851.95533049,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Medical,,Employee,13395.74,6,6,44,4,3,2232.6233333,,1.3928957981,1602.8645764,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Office Visit,,Employee,907.85,6,6,6,3,3,151.30833333,,1.3928957981,108.62860922,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Outpatient,,Employee,8597.26,6,6,10,2,3,1432.8766667,,1.3928957981,1028.7034167,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Pharmacy,,Employee,3622.58,6,6,46,4,3,603.76333333,,1.3928957981,433.45908155,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Professional,,Employee,4798.48,6,6,39,4,3,799.74666667,,1.3928957981,574.16115962,
Total,run3,Engaged,2018,Wellness Tracker,Total,Total,Total,,Employee,17018.32,6,6,,,3,2836.3866667,,1.3928957981,2036.3236579,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,ER,,Employee,593413.98,1131,847,293,164,4,700.60682409,,1.3928957981,502.98581204,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Inpatient,,Employee,925911.64,1131,847,57,41,4,1093.1660449,,1.3928957981,784.81537985,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Maternity,,Employee,16054.61,1131,847,41,13,4,18.954675325,,1.3928957981,13.60810719,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Medical,,Employee,4446366.73,1131,847,7059,725,4,5249.547497,,1.3928957981,3768.8013018,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Office Visit,,Employee,119247.09,1131,847,644,462,4,140.7875915,,1.3928957981,101.07546573,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Outpatient,,Employee,1794123.71,1131,847,1558,385,4,2118.2098111,,1.3928957981,1520.7238144,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Pharmacy,,Employee,1034644.94,1131,847,6585,658,4,1221.5406612,,1.3928957981,876.97921326,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Professional,,Employee,1726331.38,1131,847,6440,724,4,2038.1716411,,1.3928957981,1463.2621075,
Total,run3,Engaged,2018,HA Case Calls,Total,Total,Total,,Employee,5481011.67,1131,847,,,4,6471.0881582,,1.3928957981,4645.780515,
Total,run3,Engaged,2018,Biometrics,Total,Total,ER,,Employee,294724.44,1056,889,173,102,5,331.52355456,,1.3928957981,238.01030559,
Total,run3,Engaged,2018,Biometrics,Total,Total,Inpatient,,Employee,535551.85,1056,889,25,19,5,602.42052868,,1.3928957981,432.49504343,
Total,run3,Engaged,2018,Biometrics,Total,Total,Maternity,,Employee,6059.59,1056,889,10,4,5,6.8161867267,,1.3928957981,4.893536714,
Total,run3,Engaged,2018,Biometrics,Total,Total,Medical,,Employee,2767911.81,1056,889,5148,690,5,3113.5115973,,1.3928957981,2235.2796251,
Total,run3,Engaged,2018,Biometrics,Total,Total,Office Visit,,Employee,55445.77,1056,889,291,233,5,62.368695163,,1.3928957981,44.77628208,
Total,run3,Engaged,2018,Biometrics,Total,Total,Outpatient,,Employee,1049525.35,1056,889,1025,351,5,1180.5684477,,1.3928957981,847.56408147,
Total,run3,Engaged,2018,Biometrics,Total,Total,Pharmacy,,Employee,959953.34,1056,889,5250,583,5,1079.8125309,,1.3928957981,775.2285077,
Total,run3,Engaged,2018,Biometrics,Total,Total,Professional,,Employee,1182834.61,1056,889,4834,688,5,1330.5226209,,1.3928957981,955.22050016,
Total,run3,Engaged,2018,Biometrics,Total,Total,Total,,Employee,3727865.15,1056,889,,,5,4193.3241282,,1.3928957981,3010.5081328,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,,,Employee,,,,0,0,6,,,1.3928957981,,
Total,run3,Engaged,2018,Wellness Commitments,Total,Total,Medical,,Employee,,,,0,0,6,,,1.3928957981,,
