population,run,group,year,contact_type,condition,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Outreach,run1,Engaged,2018,Wellness Workshops,Total,51-65,Office Visit,,Member,44822.47,344,254,235,182,1,130.2978779,246.2773077,1.595725064,81.65434061,154.3356768
Outreach,run1,Engaged,2018,Wellness Workshops,Total,51-65,Outpatient,,Member,802530.72,344,254,737,180,1,2332.93814,4458.504,1.595725064,1461.99254,2794.030188
Outreach,run1,Engaged,2018,Wellness Workshops,Total,51-65,Pharmacy,,Member,652549.58,344,254,3814,291,1,1896.946454,2242.438419,1.595725064,1188.767725,1405.278685
Outreach,run1,Engaged,2018,Wellness Workshops,Total,51-65,Professional,,Member,883412.63,344,254,3424,318,1,2568.059971,2778.027138,1.595725064,1609.337366,1740.918408
Outreach,run1,Engaged,2018,Wellness Workshops,Total,51-65,Total,,Member,2692099.96,344,254,,,1,7825.871977,,1.595725064,4904.273395,
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,ER,,Member,7819.55,13,9,9,2,1,601.5038462,3909.775,1.595725064,376.9470441,2450.155787
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Inpatient,,Member,169973.76,13,9,13,2,1,13074.90462,84986.88,1.595725064,8193.707619,53259.09953
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Medical,,Member,260701,13,9,222,12,1,20053.92308,21725.08333,1.595725064,12567.27962,13614.55292
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Office Visit,,Member,986.2,13,9,5,4,1,75.86153846,246.55,1.595725064,47.54048186,154.5065661
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Outpatient,,Member,42193.95,13,9,82,8,1,3245.688462,5274.24375,1.595725064,2033.989774,3305.233382
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Pharmacy,,Member,24898.57,13,9,181,10,1,1915.274615,2489.857,1.595725064,1200.253514,1560.329568
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Professional,,Member,48533.29,13,9,163,12,1,3733.33,4044.440833,1.595725064,2339.582228,2534.547413
Outreach,run1,Engaged,2018,Wellness Workshops,Total,>65,Total,,Member,285599.57,13,9,,,1,21969.19769,,1.595725064,13767.53313,
Outreach,run1,Engaged,2018,Wellness Tracker,Total,51-65,Medical,,Member,550.23,1,1,2,1,3,550.23,550.23,1.595725064,344.8150389,344.8150389
Outreach,run1,Engaged,2018,Wellness Tracker,Total,51-65,Office Visit,,Member,262.97,1,1,1,1,3,262.97,262.97,1.595725064,164.7965592,164.7965592
Outreach,run1,Engaged,2018,Wellness Tracker,Total,51-65,Outpatient,,Member,232.65,1,1,1,1,3,232.65,232.65,1.595725064,145.7957923,145.7957923
Outreach,run1,Engaged,2018,Wellness Tracker,Total,51-65,Professional,,Member,317.58,1,1,2,1,3,317.58,317.58,1.595725064,199.0192466,199.0192466
Outreach,run1,Engaged,2018,Wellness Tracker,Total,51-65,Total,,Member,550.23,1,1,,,3,550.23,,1.595725064,344.8150389,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,ER,,Member,13593.04,50,42,9,8,4,271.8608,1699.13,1.595725064,170.3681957,1064.801223
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Inpatient,,Member,22665.73,50,42,3,3,4,453.3146,7555.243333,1.595725064,284.0806416,4734.67736
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Maternity,,Member,4430.08,50,42,14,4,4,88.6016,1107.52,1.595725064,55.52435191,694.0543988
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Medical,,Member,149617.18,50,42,361,40,4,2992.3436,3740.4295,1.595725064,1875.225042,2344.031302
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Office Visit,,Member,5228.37,50,42,25,22,4,104.5674,237.6531818,1.595725064,65.52970957,148.9311581
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Outpatient,,Member,31214.96,50,42,40,19,4,624.2992,1642.892632,1.595725064,391.2323082,1029.558706
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Pharmacy,,Member,47844.57,50,42,230,34,4,956.8914,1407.193235,1.595725064,599.6593157,881.8519349
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Professional,,Member,95736.49,50,42,357,40,4,1914.7298,2393.41225,1.595725064,1199.912092,1499.890115
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Total,,Member,197461.75,50,42,,,4,3949.235,,1.595725064,2474.884358,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,ER,,Member,70702.9,158,118,42,23,4,447.4867089,3074.03913,1.595725064,280.4284516,1926.421537
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Inpatient,,Member,71276.22,158,118,6,6,4,451.1153165,11879.37,1.595725064,282.702407,7444.496717
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Maternity,,Member,1632.74,158,118,3,1,4,10.33379747,1632.74,1.595725064,6.475926023,1023.196312
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Medical,,Member,1406101.81,158,118,1516,129,4,8899.378544,10900.01403,1.595725064,5577.012447,6830.759431
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Office Visit,,Member,16470.86,158,118,95,59,4,104.2459494,279.1671186,1.595725064,65.3282647,174.9468783
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Outpatient,,Member,971180.43,158,118,527,68,4,6146.711582,14282.06515,1.595725064,3851.986612,8950.204185
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Pharmacy,,Member,192437.69,158,118,1073,115,4,1217.960063,1673.371217,1.595725064,763.264356,1048.658854
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Professional,,Member,363645.16,158,118,1259,129,4,2301.551646,2818.954729,1.595725064,1442.323429,1766.56668
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Total,,Member,1598539.5,158,118,,,4,10117.33861,,1.595725064,6340.276803,
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,ER,,Member,114867.22,282,216,68,45,4,407.3305674,2552.604889,1.595725064,255.2636269,1599.652062
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Inpatient,,Member,462635.98,282,216,27,16,4,1640.553121,28914.74875,1.595725064,1028.092594,18120.13197
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Medical,,Member,1754269.77,282,216,2983,251,4,6220.814787,6989.12259,1.595725064,3898.425191,4379.903999
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Office Visit,,Member,30515.68,282,216,156,114,4,108.2116312,267.6814035,1.595725064,67.81345587,167.749075
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Outpatient,,Member,646397.97,282,216,887,157,4,2292.191383,4117.184522,1.595725064,1436.457592,2580.134019
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Pharmacy,,Member,483429.46,282,216,3035,234,4,1714.288865,2065.937863,1.595725064,1074.300896,1294.67031
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Professional,,Member,645235.82,282,216,2466,251,4,2288.070284,2570.660638,1.595725064,1433.875005,1610.967137
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,Total,,Member,2237699.23,282,216,,,4,7935.103653,,1.595725064,4972.726086,
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,ER,,Member,5572.96,16,12,5,2,4,348.31,2786.48,1.595725064,218.27695,1746.2156
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Inpatient,,Member,182238.7,16,12,4,3,4,11389.91875,60746.23333,1.595725064,7137.770163,38068.10753
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Medical,,Member,312200.62,16,12,299,16,4,19512.53875,19512.53875,1.595725064,12228.00794,12228.00794
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Office Visit,,Member,2027.43,16,12,10,7,4,126.714375,289.6328571,1.595725064,79.40865119,181.5054884
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Outpatient,,Member,61274.18,16,12,113,11,4,3829.63625,5570.38,1.595725064,2399.934886,3490.81438
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Pharmacy,,Member,26813.82,16,12,282,15,4,1675.86375,1787.588,1.595725064,1050.220861,1120.235585
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Professional,,Member,68687.74,16,12,216,16,4,4292.98375,4292.98375,1.595725064,2690.302889,2690.302889
Outreach,run1,Engaged,2018,HA Case Calls,Total,>65,Total,,Member,339014.44,16,12,,,4,21188.4025,,1.595725064,13278.2288,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,ER,,Member,29968.71,117,96,26,15,5,256.1428205,1997.914,1.595725064,160.5181408,1252.041498
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Inpatient,,Member,30490.25,117,96,2,2,5,260.6004274,15245.125,1.595725064,163.3116088,9553.729113
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Maternity,,Member,1325.39,117,96,3,2,5,11.32811966,662.695,1.595725064,7.099042256,415.293972
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Medical,,Member,260301.22,117,96,459,78,5,2224.796752,3337.195128,1.595725064,1394.223104,2091.334656
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Office Visit,,Member,8825.1,117,96,40,34,5,75.42820513,259.5617647,1.595725064,47.26892297,162.6607055
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Outpatient,,Member,104689.2,117,96,78,28,5,894.7794872,3738.9,1.595725064,560.7353719,2343.072804
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Pharmacy,,Member,79632.61,117,96,397,63,5,680.6205983,1264.009683,1.595725064,426.527485,792.1224721
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Professional,,Member,125121.77,117,96,436,78,5,1069.416838,1604.125256,1.595725064,670.1761235,1005.264185
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Total,,Member,339933.83,117,96,,,5,2905.41735,,1.595725064,1820.750589,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,ER,,Member,76181.15,242,191,41,29,5,314.7981405,2626.936207,1.595725064,197.2759265,1646.233594
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Inpatient,,Member,148641.8,242,191,7,7,5,614.2223141,21234.54286,1.595725064,384.917382,13307.14378
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Maternity,,Member,955.32,242,191,5,2,5,3.947603306,477.66,1.595725064,2.473861817,299.3372798
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Medical,,Member,720396.69,242,191,1453,189,5,2976.845826,3811.622698,1.595725064,1865.512984,2388.646255
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Office Visit,,Member,12501.17,242,191,75,64,5,51.65772727,195.3307813,1.595725064,32.37257372,122.4087944
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Outpatient,,Member,272875.13,242,191,252,103,5,1127.583182,2649.273107,1.595725064,706.6274807,1660.231557
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Pharmacy,,Member,361788.04,242,191,1399,154,5,1494.991901,2349.272987,1.595725064,936.8731084,1472.22917
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Professional,,Member,298879.76,242,191,1394,189,5,1235.040331,1581.374392,1.595725064,773.9681217,991.0068013
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Total,,Member,1082184.73,242,191,,,5,4471.837727,,1.595725064,2802.386093,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,ER,,Member,200086.11,390,334,96,58,5,513.0413077,3449.760517,1.595725064,321.5098385,2161.876501
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Inpatient,,Member,381651.73,390,334,12,9,5,978.5941795,42405.74778,1.595725064,613.2598914,26574.59529
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Medical,,Member,1752625.48,390,334,2824,339,5,4493.911487,5169.986667,1.595725064,2816.219152,3239.89814
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Office Visit,,Member,33362.28,390,334,158,125,5,85.54430769,266.89824,1.595725064,53.60842517,167.2582865
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Outpatient,,Member,683791.95,390,334,639,204,5,1753.312692,3351.921324,1.595725064,1098.756128,2100.563185
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Pharmacy,,Member,673713.84,390,334,3453,307,5,1727.471385,2194.507622,1.595725064,1082.562043,1375.241683
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Professional,,Member,687181.8,390,334,2657,338,5,1762.004615,2033.082249,1.595725064,1104.203133,1274.080538
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Total,,Member,2426339.32,390,334,,,5,6221.382872,,1.595725064,3898.781195,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,ER,,Member,879.98,18,14,1,1,5,48.88777778,879.98,1.595725064,30.63671736,551.4609126
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Inpatient,,Member,94239.47,18,14,2,2,5,5235.526111,47119.735,1.595725064,3280.97003,29528.73027
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Medical,,Member,245959.53,18,14,199,15,5,13664.41833,16397.302,1.595725064,8563.140757,10275.76891
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Office Visit,,Member,406,18,14,4,3,5,22.55555556,135.3333333,1.595725064,14.13498858,84.80993147
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Outpatient,,Member,58023.29,18,14,88,8,5,3223.516111,7252.91125,1.595725064,2020.09493,4545.213592
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Pharmacy,,Member,60757.97,18,14,212,13,5,3375.442778,4673.69,1.595725064,2115.303478,2928.881739
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Professional,,Member,93696.77,18,14,147,15,5,5205.376111,6246.451333,1.595725064,3262.075798,3914.490957
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Total,,Member,306717.5,18,14,,,5,17039.86111,,1.595725064,10678.44424,
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Inpatient,,Member,7052.9,30,27,1,1,7,235.0966667,7052.9,1.595725064,147.3290556,4419.871668
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Maternity,,Member,858,30,27,1,1,7,28.6,858,1.595725064,17.922887,537.6866099
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Medical,,Member,48154.18,30,27,183,22,7,1605.139333,2188.826364,1.595725064,1005.899681,1371.681384
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Office Visit,,Member,1680.6,30,27,7,6,7,56.02,280.1,1.595725064,35.10629824,175.5314912
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Outpatient,,Member,3391,30,27,10,3,7,113.0333333,1130.333333,1.595725064,70.83509301,708.3509301
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Pharmacy,,Member,4970.18,30,27,71,15,7,165.6726667,331.3453333,1.595725064,103.8228141,207.6456282
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Professional,,Member,37710.28,30,27,175,22,7,1257.009333,1714.103636,1.595725064,787.7355327,1074.184817
Outreach,run1,Engaged,2018,MEP Login,Total,18-35,Total,,Member,53124.36,30,27,,,7,1770.812,,1.595725064,1109.722495,
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,ER,,Member,13170.43,34,29,4,3,7,387.3655882,4390.143333,1.595725064,242.7520862,2751.19031
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Inpatient,,Member,14438.88,34,29,1,1,7,424.6729412,14438.88,1.595725064,266.1316481,9048.476035
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Maternity,,Member,2047.79,34,29,1,1,7,60.22911765,2047.79,1.595725064,37.74404439,1283.297509
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Medical,,Member,128547.82,34,29,245,29,7,3780.818235,4432.683448,1.595725064,2369.341888,2777.84911
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Office Visit,,Member,2752.63,34,29,16,13,7,80.95970588,211.7407692,1.595725064,50.73537272,132.6925133
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Outpatient,,Member,45834.49,34,29,28,14,7,1348.073235,3273.892143,1.595725064,844.8029461,2051.664298
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Pharmacy,,Member,138914.21,34,29,213,23,7,4085.712059,6039.748261,1.595725064,2560.411033,3784.955439
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Professional,,Member,68274.45,34,29,238,29,7,2008.072059,2354.291379,1.595725064,1258.407293,1475.374068
Outreach,run1,Engaged,2018,MEP Login,Total,36-50,Total,,Member,267462.03,34,29,,,7,7866.530294,,1.595725064,4929.75292,
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,ER,,Member,4760.22,26,20,5,4,7,183.0853846,1190.055,1.595725064,114.7349182,745.776968
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Inpatient,,Member,51900.93,26,20,1,1,7,1996.189615,51900.93,1.595725064,1250.960871,32524.98264
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Medical,,Member,136081.72,26,20,273,21,7,5233.912308,6480.081905,1.595725064,3279.958701,4060.901248
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Office Visit,,Member,3183.14,26,20,18,13,7,122.4284615,244.8569231,1.595725064,76.72277907,153.4455581
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Outpatient,,Member,33467.47,26,20,41,14,7,1287.210385,2390.533571,1.595725064,806.6617575,1498.086121
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Pharmacy,,Member,22088.24,26,20,245,19,7,849.5476923,1162.538947,1.595725064,532.3897653,728.533363
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Professional,,Member,50713.32,26,20,257,21,7,1950.512308,2414.92,1.595725064,1222.336073,1513.368471
Outreach,run1,Engaged,2018,MEP Login,Total,51-65,Total,,Member,158169.96,26,20,,,7,6083.46,,1.595725064,3812.348466,
Outreach,run1,Engaged,2018,MEP Login,Total,<18,Medical,,Member,2495.14,2,,9,2,7,1247.57,1247.57,1.595725064,781.8201444,781.8201444
Outreach,run1,Engaged,2018,MEP Login,Total,<18,Office Visit,,Member,445.48,2,,3,2,7,222.74,222.74,1.595725064,139.5854493,139.5854493
Outreach,run1,Engaged,2018,MEP Login,Total,<18,Pharmacy,,Member,116.42,2,,5,2,7,58.21,58.21,1.595725064,36.47871511,36.47871511
Outreach,run1,Engaged,2018,MEP Login,Total,<18,Professional,,Member,2495.14,2,,9,2,7,1247.57,1247.57,1.595725064,781.8201444,781.8201444
Outreach,run1,Engaged,2018,MEP Login,Total,<18,Total,,Member,2611.56,2,,,,7,1305.78,,1.595725064,818.2988595,
Outreach,run1,Engaged,2018,MEP Login,Total,>65,ER,,Member,8757,3,2,6,3,7,2919,2919,1.595725064,1829.262488,1829.262488
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Medical,,Member,26964.94,3,2,61,3,7,8988.313333,8988.313333,1.595725064,5632.7456,5632.7456
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Office Visit,,Member,422.55,3,2,2,2,7,140.85,211.275,1.595725064,88.26708509,132.4006276
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Outpatient,,Member,9548.25,3,2,7,3,7,3182.75,3182.75,1.595725064,1994.547853,1994.547853
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Pharmacy,,Member,13863.26,3,2,39,3,7,4621.086667,4621.086667,1.595725064,2895.916578,2895.916578
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Professional,,Member,17416.69,3,2,61,3,7,5805.563333,5805.563333,1.595725064,3638.197747,3638.197747
Outreach,run1,Engaged,2018,MEP Login,Total,>65,Total,,Member,40828.2,3,2,,,7,13609.4,,1.595725064,8528.662178,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,ER,,Employee,98854.81,342,284,61,36,,348.0803169,,1.595725064,218.1330135,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Inpatient,,Employee,106576.49,342,284,27,8,,375.269331,,1.595725064,235.1716718,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Maternity,,Employee,8908.17,342,284,18,7,,31.36679578,,1.595725064,19.656767,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Medical,,Employee,736316.39,342,284,1633,223,,2592.663345,,1.595725064,1624.75567,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Office Visit,,Employee,26067.71,342,284,132,107,,91.78771127,,1.595725064,57.52100618,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Outpatient,,Employee,265789.43,342,284,278,78,,935.8782747,,1.595725064,586.4909286,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Pharmacy,,Employee,161567.5,342,284,1090,181,,568.8996479,,1.595725064,356.5148287,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Professional,,Employee,363950.47,342,284,1512,223,,1281.515739,,1.595725064,803.0930693,
Outreach,run1,Engaged,2018,Biometrics,Total,18-35,Total,,Employee,897883.89,342,284,,,,3161.562993,,1.595725064,1981.270498,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,ER,,Employee,220759.78,690,537,108,54,,411.0982868,,1.595725064,257.6247601,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Inpatient,,Employee,225312.42,690,537,18,18,,419.5762011,,1.595725064,262.9376517,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Maternity,,Employee,4760.8,690,537,13,7,,8.865549348,,1.595725064,5.555812557,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Medical,,Employee,1789749.9,690,537,3687,430,,3332.867598,,1.595725064,2088.622704,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Office Visit,,Employee,42670.46,690,537,225,176,,79.46081937,,1.595725064,49.79605896,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Outpatient,,Employee,757898.22,690,537,634,217,,1411.356089,,1.595725064,884.4606889,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Pharmacy,,Employee,700210.23,690,537,3421,370,,1303.929665,,1.595725064,817.1393019,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Professional,,Employee,806539.26,690,537,3505,430,,1501.935307,,1.595725064,941.2243632,
Outreach,run1,Engaged,2018,Biometrics,Total,36-50,Total,,Employee,2489960.13,690,537,,,,4636.797263,,1.595725064,2905.762006,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,ER,,Employee,294804.07,912,730,153,94,,403.8411918,,1.595725064,253.0769246,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Inpatient,,Employee,733271.01,912,730,29,25,,1004.480836,,1.595725064,629.4823953,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Medical,,Employee,3537007.4,912,730,6053,654,,4845.215616,,1.595725064,3036.372446,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Office Visit,,Employee,74543.88,912,730,371,284,,102.1149041,,1.595725064,63.99279325,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Outpatient,,Employee,1356300.8,912,730,1240,375,,1857.946301,,1.595725064,1164.327329,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Pharmacy,,Employee,1148913.81,912,730,6850,596,,1573.854534,,1.595725064,986.2942995,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Professional,,Employee,1447435.59,912,730,5632,653,,1982.78848,,1.595725064,1242.562722,
Outreach,run1,Engaged,2018,Biometrics,Total,51-65,Total,,Employee,4685921.21,912,730,,,,6419.070151,,1.595725064,4022.666746,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,ER,,Employee,1685.53,40,30,2,2,,56.18433333,,1.595725064,35.20928172,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Inpatient,,Employee,222982.7,40,30,4,3,,7432.756667,,1.595725064,4657.918105,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Medical,,Employee,450959.37,40,30,374,26,,15031.979,,1.595725064,9420.155977,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Office Visit,,Employee,1526.36,40,30,10,8,,50.87866667,,1.595725064,31.88435641,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Outpatient,,Employee,101300.09,40,30,151,17,,3376.669667,,1.595725064,2116.072338,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Pharmacy,,Employee,79194.88,40,30,414,24,,2639.829333,,1.595725064,1654.313386,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Professional,,Employee,126676.58,40,30,283,26,,4222.552667,,1.595725064,2646.165534,
Outreach,run1,Engaged,2018,Biometrics,Total,>65,Total,,Employee,530154.25,40,30,,,,17671.80833,,1.595725064,11074.46936,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,ER,,Employee,33461.79,132,112,20,15,,298.7659821,,1.595725064,187.2289838,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Inpatient,,Employee,55551.76,132,112,8,6,,495.9978571,,1.595725064,310.8291449,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Maternity,,Employee,7485.3,132,112,18,5,,66.83303571,,1.595725064,41.88255059,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Medical,,Employee,292789.19,132,112,708,90,,2614.189196,,1.595725064,1638.245369,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Office Visit,,Employee,11417.23,132,112,62,48,,101.9395536,,1.595725064,63.88290556,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Outpatient,,Employee,66887.75,132,112,72,32,,597.2120536,,1.595725064,374.2574877,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Pharmacy,,Employee,68200.56,132,112,445,70,,608.9335714,,1.595725064,381.6030626,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Professional,,Employee,170349.68,132,112,698,90,,1520.979286,,1.595725064,953.1587364,
Outreach,run1,Engaged,2018,HA Case Calls,Total,18-35,Total,,Employee,360989.75,132,112,,,,3223.122768,,1.595725064,2019.848432,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,ER,,Employee,167032.86,334,245,78,35,,681.7667755,,1.595725064,427.2457649,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Inpatient,,Employee,287764.03,334,245,18,13,,1174.547061,,1.595725064,736.0585402,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Maternity,,Employee,2146.74,334,245,6,3,,8.762204082,,1.595725064,5.491048727,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Medical,,Employee,1948565.62,334,245,2161,206,,7953.329061,,1.595725064,4984.147483,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Office Visit,,Employee,26350.27,334,245,139,99,,107.5521225,,1.595725064,67.40015863,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Outpatient,,Employee,1096333.45,334,245,577,105,,4474.830408,,1.595725064,2804.261529,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Pharmacy,,Employee,286462.57,334,245,1667,186,,1169.23498,,1.595725064,732.7295948,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Professional,,Employee,564468.14,334,245,1915,206,,2303.951592,,1.595725064,1443.827414,
Outreach,run1,Engaged,2018,HA Case Calls,Total,36-50,Total,,Employee,2235028.19,334,245,,,,9122.564041,,1.595725064,5716.877078,
Outreach,run1,Engaged,2018,HA Case Calls,Total,51-65,ER,,Employee,132684.39,478,356,78,50,,372.7089607,,1.595725064,233.5671533,
